"Date","State","Ethnicity","Cases","Deaths","Hospitalizations","Tests"
"2020-06-17","AZ","Hispanic",10518,244,1225,NA
"2020-06-17","AZ","NonHispanic",13902,836,2344,NA
"2020-06-17","AZ","Unknown",16504,159,292,NA
"2020-06-17","CA","Hispanic",63202,2029,NA,NA
"2020-06-17","CA","NonHispanic",48536,2986,NA,NA
"2020-06-17","CA","Unknown",45277,193,NA,NA
"2020-06-17","CO","Hispanic",11438,343,NA,NA
"2020-06-17","CO","NonHispanic",13478,1217,NA,NA
"2020-06-17","CO","Unknown",4753,66,NA,NA
"2020-06-17","CT","Hispanic",8378,357,NA,NA
"2020-06-17","CT","NonHispanic",15676,3080,NA,NA
"2020-06-17","CT","Unknown",14392,65,NA,NA
"2020-06-17","DC","Hispanic",2856,67,NA,NA
"2020-06-17","DC","NonHispanic",5920,456,NA,NA
"2020-06-17","DC","Unknown",1071,0,NA,NA
"2020-06-17","DE","Hispanic",2988,27,NA,8392
"2020-06-17","DE","NonHispanic",6492,378,NA,60022
"2020-06-17","DE","Unknown",964,21,NA,18179
"2020-06-17","FL","Hispanic",29513,738,4317,NA
"2020-06-17","FL","NonHispanic",34931,2090,7511,NA
"2020-06-17","FL","Unknown",18275,190,561,NA
"2020-06-17","GA","Hispanic",9372,122,NA,NA
"2020-06-17","GA","NonHispanic",30196,2413,NA,NA
"2020-06-17","GA","Unknown",20462,40,NA,NA
"2020-06-17","GU","Hispanic",NA,NA,NA,NA
"2020-06-17","GU","NonHispanic",NA,NA,NA,NA
"2020-06-17","GU","Unknown",NA,5,NA,NA
"2020-06-17","HI","Hispanic",NA,NA,NA,NA
"2020-06-17","HI","NonHispanic",NA,NA,NA,NA
"2020-06-17","HI","Unknown",NA,NA,NA,NA
"2020-06-17","IA","Hispanic",6622,47,NA,NA
"2020-06-17","IA","NonHispanic",14225,540,NA,NA
"2020-06-17","IA","Unknown",3678,87,NA,NA
"2020-06-17","ID","Hispanic",873,6,NA,NA
"2020-06-17","ID","NonHispanic",1637,82,NA,NA
"2020-06-17","ID","Unknown",1121,0,NA,NA
"2020-06-17","IL","Hispanic",43765,1301,NA,109055
"2020-06-17","IL","NonHispanic",58339,5053,NA,457943
"2020-06-17","IL","Unknown",32081,131,NA,654809
"2020-06-17","IN","Hispanic",4769,43,NA,12799
"2020-06-17","IN","NonHispanic",13668,1238,NA,133445
"2020-06-17","IN","Unknown",22576,1008,NA,224938
"2020-06-17","KS","Hispanic",5134,31,285,14424
"2020-06-17","KS","NonHispanic",4730,210,661,67008
"2020-06-17","KS","Unknown",1817,6,65,64684
"2020-06-17","KY","Hispanic",1139,18,NA,NA
"2020-06-17","KY","NonHispanic",7389,444,NA,NA
"2020-06-17","KY","Unknown",4467,56,NA,NA
"2020-06-17","LA","Hispanic",NA,61,NA,NA
"2020-06-17","LA","NonHispanic",NA,2670,NA,NA
"2020-06-17","LA","Unknown",48634,331,NA,NA
"2020-06-17","MA","Hispanic",20274,525,1453,NA
"2020-06-17","MA","NonHispanic",48934,7044,7712,NA
"2020-06-17","MA","Unknown",37046,162,1758,NA
"2020-06-17","MD","Hispanic",17020,311,NA,NA
"2020-06-17","MD","NonHispanic",34658,2649,NA,NA
"2020-06-17","MD","Unknown",11291,36,NA,NA
"2020-06-17","ME","Hispanic",78,0,2,NA
"2020-06-17","ME","NonHispanic",2199,83,261,NA
"2020-06-17","ME","Unknown",559,19,60,NA
"2020-06-17","MI","Hispanic",4654,120,NA,NA
"2020-06-17","MI","NonHispanic",43223,4949,NA,NA
"2020-06-17","MI","Unknown",18619,905,NA,NA
"2020-06-17","MN","Hispanic",7044,39,513,NA
"2020-06-17","MN","NonHispanic",18125,1009,2392,NA
"2020-06-17","MN","Unknown",6127,277,784,NA
"2020-06-17","MO","Hispanic",1620,22,NA,NA
"2020-06-17","MO","NonHispanic",10906,782,NA,NA
"2020-06-17","MO","Unknown",4097,103,NA,NA
"2020-06-17","MP","Hispanic",NA,NA,NA,NA
"2020-06-17","MP","NonHispanic",NA,NA,NA,NA
"2020-06-17","MP","Unknown",NA,NA,NA,NA
"2020-06-17","MS","Hispanic",1134,15,NA,NA
"2020-06-17","MS","NonHispanic",15522,874,NA,NA
"2020-06-17","MS","Unknown",3985,49,NA,NA
"2020-06-17","MT","Hispanic",51,NA,NA,NA
"2020-06-17","MT","NonHispanic",540,NA,NA,NA
"2020-06-17","MT","Unknown",39,NA,NA,NA
"2020-06-17","NC","Hispanic",14089,85,NA,NA
"2020-06-17","NC","NonHispanic",17511,1018,NA,NA
"2020-06-17","NC","Unknown",15255,65,NA,NA
"2020-06-17","ND","Hispanic",NA,NA,NA,NA
"2020-06-17","ND","NonHispanic",NA,NA,NA,NA
"2020-06-17","ND","Unknown",NA,NA,NA,NA
"2020-06-17","NE","Hispanic",6057,30,344,NA
"2020-06-17","NE","NonHispanic",3785,91,370,NA
"2020-06-17","NE","Unknown",7384,113,427,NA
"2020-06-17","NH","Hispanic",441,9,49,NA
"2020-06-17","NH","NonHispanic",3978,263,438,NA
"2020-06-17","NH","Unknown",1017,68,44,NA
"2020-06-17","NJ","Hispanic",50981,2592,5209,NA
"2020-06-17","NJ","NonHispanic",116722,10177,13782,NA
"2020-06-17","NJ","Unknown",NA,NA,NA,NA
"2020-06-17","NM","Hispanic",2723,59,NA,NA
"2020-06-17","NM","NonHispanic",6887,339,NA,NA
"2020-06-17","NM","Unknown",455,54,NA,NA
"2020-06-17","NV","Hispanic",3342,73,NA,3342
"2020-06-17","NV","NonHispanic",4143,347,NA,4143
"2020-06-17","NV","Unknown",4021,41,NA,219771
"2020-06-17","NY","Hispanic",NA,6269,NA,NA
"2020-06-17","NY","NonHispanic",NA,17360,NA,NA
"2020-06-17","NY","Unknown",NA,2935,NA,NA
"2020-06-17","OH","Hispanic",3427,51,477,NA
"2020-06-17","OH","NonHispanic",29933,2531,5984,NA
"2020-06-17","OH","Unknown",9062,29,590,NA
"2020-06-17","OK","Hispanic",1789,12,NA,NA
"2020-06-17","OK","NonHispanic",5789,319,NA,NA
"2020-06-17","OK","Unknown",1326,33,NA,NA
"2020-06-17","OR","Hispanic",2139,20,227,NA
"2020-06-17","OR","NonHispanic",3263,147,652,NA
"2020-06-17","OR","Unknown",816,16,50,NA
"2020-06-17","PA","Hispanic",6400,357,NA,NA
"2020-06-17","PA","NonHispanic",15900,5805,NA,NA
"2020-06-17","PA","Unknown",57518,157,NA,NA
"2020-06-17","PR","Hispanic",NA,NA,NA,NA
"2020-06-17","PR","NonHispanic",NA,NA,NA,NA
"2020-06-17","PR","Unknown",NA,NA,NA,NA
"2020-06-17","RI","Hispanic",5529,72,491,5529
"2020-06-17","RI","NonHispanic",6571,638,996,6571
"2020-06-17","RI","Unknown",4113,166,411,4113
"2020-06-17","SC","Hispanic",2496,17,NA,NA
"2020-06-17","SC","NonHispanic",11413,489,NA,NA
"2020-06-17","SC","Unknown",6645,110,NA,NA
"2020-06-17","SD","Hispanic",999,NA,NA,NA
"2020-06-17","SD","NonHispanic",5051,NA,NA,NA
"2020-06-17","SD","Unknown",0,NA,NA,NA
"2020-06-17","TN","Hispanic",8484,35,NA,NA
"2020-06-17","TN","NonHispanic",15125,427,NA,NA
"2020-06-17","TN","Unknown",8534,35,NA,NA
"2020-06-17","TX","Hispanic",6382,171,NA,NA
"2020-06-17","TX","NonHispanic",7881,372,NA,NA
"2020-06-17","TX","Unknown",82072,1519,NA,NA
"2020-06-17","UT","Hispanic",6522,37,422,6522
"2020-06-17","UT","NonHispanic",7089,106,652,7089
"2020-06-17","UT","Unknown",1733,6,28,1733
"2020-06-17","VA","Hispanic",19032,159,1925,NA
"2020-06-17","VA","NonHispanic",22936,1317,3547,NA
"2020-06-17","VA","Unknown",13807,107,220,NA
"2020-06-17","VI","Hispanic",NA,NA,NA,NA
"2020-06-17","VI","NonHispanic",NA,NA,NA,NA
"2020-06-17","VI","Unknown",NA,NA,NA,NA
"2020-06-17","VT","Hispanic",28,0,NA,NA
"2020-06-17","VT","NonHispanic",995,55,NA,NA
"2020-06-17","VT","Unknown",107,0,NA,NA
"2020-06-17","WA","Hispanic",8579,132,807,NA
"2020-06-17","WA","NonHispanic",11276,1045,2120,NA
"2020-06-17","WA","Unknown",6929,49,1011,NA
"2020-06-17","WI","Hispanic",7708,77,NA,NA
"2020-06-17","WI","NonHispanic",13030,621,NA,NA
"2020-06-17","WI","Unknown",2716,14,NA,NA
"2020-06-17","WV","Hispanic",NA,NA,NA,NA
"2020-06-17","WV","NonHispanic",NA,NA,NA,NA
"2020-06-17","WV","Unknown",NA,NA,NA,NA
"2020-06-17","WY","Hispanic",106,1,NA,NA
"2020-06-17","WY","NonHispanic",765,16,NA,NA
"2020-06-17","WY","Unknown",54,1,NA,NA
"2020-06-14","AK","Hispanic",48,0,NA,NA
"2020-06-14","AK","NonHispanic",514,12,NA,NA
"2020-06-14","AK","Unknown",99,0,NA,NA
"2020-06-14","AL","Hispanic",2488,18,NA,NA
"2020-06-14","AL","NonHispanic",16856,668,NA,NA
"2020-06-14","AL","Unknown",6272,87,NA,NA
"2020-06-14","AR","Hispanic",2648,10,NA,NA
"2020-06-14","AR","NonHispanic",9853,164,NA,NA
"2020-06-14","AR","Unknown",1072,5,NA,NA
"2020-06-14","AS","Hispanic",NA,NA,NA,NA
"2020-06-14","AS","NonHispanic",NA,NA,NA,NA
"2020-06-14","AS","Unknown",NA,NA,NA,NA
"2020-06-14","AZ","Hispanic",9328,232,NA,NA
"2020-06-14","AZ","NonHispanic",12908,814,NA,NA
"2020-06-14","AZ","Unknown",13455,140,NA,NA
"2020-06-14","CA","Hispanic",59702,1985,NA,NA
"2020-06-14","CA","NonHispanic",46078,2931,NA,NA
"2020-06-14","CA","Unknown",43075,147,NA,NA
"2020-06-14","CO","Hispanic",11241,334,NA,NA
"2020-06-14","CO","NonHispanic",13263,1197,NA,NA
"2020-06-14","CO","Unknown",4620,63,NA,NA
"2020-06-14","CT","Hispanic",8251,355,NA,NA
"2020-06-14","CT","NonHispanic",15570,3070,NA,NA
"2020-06-14","CT","Unknown",14355,62,NA,NA
"2020-06-14","DC","Hispanic",2820,66,NA,NA
"2020-06-14","DC","NonHispanic",5874,449,NA,NA
"2020-06-14","DC","Unknown",1073,0,NA,NA
"2020-06-14","DE","Hispanic",2936,27,NA,8119
"2020-06-14","DE","NonHispanic",6378,374,NA,56077
"2020-06-14","DE","Unknown",950,21,NA,17591
"2020-06-14","FL","Hispanic",27080,706,NA,NA
"2020-06-14","FL","NonHispanic",32607,2040,NA,NA
"2020-06-14","FL","Unknown",15881,185,NA,NA
"2020-06-14","GA","Hispanic",8573,116,NA,NA
"2020-06-14","GA","NonHispanic",28633,2277,NA,NA
"2020-06-14","GA","Unknown",20475,58,NA,NA
"2020-06-14","GU","Hispanic",NA,NA,NA,NA
"2020-06-14","GU","NonHispanic",NA,NA,NA,NA
"2020-06-14","GU","Unknown",NA,5,NA,NA
"2020-06-14","HI","Hispanic",NA,NA,NA,NA
"2020-06-14","HI","NonHispanic",NA,NA,NA,NA
"2020-06-14","HI","Unknown",NA,NA,NA,NA
"2020-06-14","IA","Hispanic",6460,45,NA,NA
"2020-06-14","IA","NonHispanic",13637,528,NA,NA
"2020-06-14","IA","Unknown",3828,84,NA,NA
"2020-06-14","ID","Hispanic",813,6,NA,NA
"2020-06-14","ID","NonHispanic",1551,81,NA,NA
"2020-06-14","ID","Unknown",1034,0,NA,NA
"2020-06-14","IL","Hispanic",42950,1257,NA,105564
"2020-06-14","IL","NonHispanic",57457,4919,NA,433577
"2020-06-14","IL","Unknown",32136,132,NA,617143
"2020-06-14","IN","Hispanic",4667,43,NA,12193
"2020-06-14","IN","NonHispanic",13385,1217,NA,122588
"2020-06-14","IN","Unknown",21857,980,NA,213610
"2020-06-14","KS","Hispanic",4843,30,NA,13192
"2020-06-14","KS","NonHispanic",4469,201,NA,61065
"2020-06-14","KS","Unknown",1735,12,NA,58393
"2020-06-14","KY","Hispanic",1365,15,NA,NA
"2020-06-14","KY","NonHispanic",7085,433,NA,NA
"2020-06-14","KY","Unknown",3995,51,NA,NA
"2020-06-14","LA","Hispanic",NA,59,NA,NA
"2020-06-14","LA","NonHispanic",NA,2525,NA,NA
"2020-06-14","LA","Unknown",46619,430,NA,NA
"2020-06-14","MA","Hispanic",20064,526,NA,NA
"2020-06-14","MA","NonHispanic",48260,6944,NA,NA
"2020-06-14","MA","Unknown",37277,152,NA,NA
"2020-06-14","MD","Hispanic",16738,302,NA,NA
"2020-06-14","MD","NonHispanic",34054,2604,NA,NA
"2020-06-14","MD","Unknown",10909,33,NA,NA
"2020-06-14","ME","Hispanic",76,0,NA,NA
"2020-06-14","ME","NonHispanic",2137,81,NA,NA
"2020-06-14","ME","Unknown",580,19,NA,NA
"2020-06-14","MI","Hispanic",4623,120,NA,NA
"2020-06-14","MI","NonHispanic",42274,4933,NA,NA
"2020-06-14","MI","Unknown",19155,962,NA,NA
"2020-06-14","MN","Hispanic",6771,40,NA,NA
"2020-06-14","MN","NonHispanic",17568,971,NA,NA
"2020-06-14","MN","Unknown",6132,287,NA,NA
"2020-06-14","MO","Hispanic",1514,21,NA,NA
"2020-06-14","MO","NonHispanic",10418,756,NA,NA
"2020-06-14","MO","Unknown",3876,100,NA,NA
"2020-06-14","MP","Hispanic",NA,NA,NA,NA
"2020-06-14","MP","NonHispanic",NA,NA,NA,NA
"2020-06-14","MP","Unknown",NA,NA,NA,NA
"2020-06-14","MS","Hispanic",1080,15,NA,NA
"2020-06-14","MS","NonHispanic",14931,830,NA,NA
"2020-06-14","MS","Unknown",3505,46,NA,NA
"2020-06-14","MT","Hispanic",49,NA,NA,NA
"2020-06-14","MT","NonHispanic",504,NA,NA,NA
"2020-06-14","MT","Unknown",48,NA,NA,NA
"2020-06-14","NC","Hispanic",12906,74,NA,NA
"2020-06-14","NC","NonHispanic",16518,981,NA,NA
"2020-06-14","NC","Unknown",14695,54,NA,NA
"2020-06-14","ND","Hispanic",NA,NA,NA,NA
"2020-06-14","ND","NonHispanic",NA,NA,NA,NA
"2020-06-14","ND","Unknown",NA,NA,NA,NA
"2020-06-14","NE","Hispanic",6057,30,NA,NA
"2020-06-14","NE","NonHispanic",3785,91,NA,NA
"2020-06-14","NE","Unknown",6883,95,NA,NA
"2020-06-14","NH","Hispanic",424,9,NA,NA
"2020-06-14","NH","NonHispanic",3895,253,NA,NA
"2020-06-14","NH","Unknown",999,58,NA,NA
"2020-06-14","NJ","Hispanic",50731,2563,NA,NA
"2020-06-14","NJ","NonHispanic",116150,10062,NA,NA
"2020-06-14","NJ","Unknown",NA,NA,NA,NA
"2020-06-14","NM","Hispanic",2607,59,NA,NA
"2020-06-14","NM","NonHispanic",6695,339,NA,NA
"2020-06-14","NM","Unknown",421,37,NA,NA
"2020-06-14","NV","Hispanic",2399,72,NA,2399
"2020-06-14","NV","NonHispanic",4346,343,NA,4346
"2020-06-14","NV","Unknown",3722,37,NA,203052
"2020-06-14","NY","Hispanic",NA,6227,NA,NA
"2020-06-14","NY","NonHispanic",NA,17304,NA,NA
"2020-06-14","NY","Unknown",NA,2911,NA,NA
"2020-06-14","OH","Hispanic",3229,48,NA,NA
"2020-06-14","OH","NonHispanic",28916,2479,NA,NA
"2020-06-14","OH","Unknown",9003,30,NA,NA
"2020-06-14","OK","Hispanic",1616,11,NA,NA
"2020-06-14","OK","NonHispanic",5173,314,NA,NA
"2020-06-14","OK","Unknown",1442,34,NA,NA
"2020-06-14","OR","Hispanic",1828,19,NA,NA
"2020-06-14","OR","NonHispanic",2668,140,NA,NA
"2020-06-14","OR","Unknown",1140,14,NA,NA
"2020-06-14","PA","Hispanic",6300,357,NA,NA
"2020-06-14","PA","NonHispanic",15600,5805,NA,NA
"2020-06-14","PA","Unknown",56898,53,NA,NA
"2020-06-14","PR","Hispanic",NA,NA,NA,NA
"2020-06-14","PR","NonHispanic",NA,NA,NA,NA
"2020-06-14","PR","Unknown",NA,NA,NA,NA
"2020-06-14","RI","Hispanic",5350,69,NA,5350
"2020-06-14","RI","NonHispanic",6416,610,NA,6416
"2020-06-14","RI","Unknown",4181,154,NA,4181
"2020-06-14","SC","Hispanic",2186,11,NA,NA
"2020-06-14","SC","NonHispanic",10307,476,NA,NA
"2020-06-14","SC","Unknown",6301,107,NA,NA
"2020-06-14","SD","Hispanic",986,NA,NA,NA
"2020-06-14","SD","NonHispanic",4912,NA,NA,NA
"2020-06-14","SD","Unknown",0,NA,NA,NA
"2020-06-14","TN","Hispanic",7817,33,NA,NA
"2020-06-14","TN","NonHispanic",14474,408,NA,NA
"2020-06-14","TN","Unknown",8141,34,NA,NA
"2020-06-14","TX","Hispanic",6286,171,NA,NA
"2020-06-14","TX","NonHispanic",7427,372,NA,NA
"2020-06-14","TX","Unknown",74141,1433,NA,NA
"2020-06-14","UT","Hispanic",6054,35,NA,6054
"2020-06-14","UT","NonHispanic",6631,98,NA,6631
"2020-06-14","UT","Unknown",1628,6,NA,1628
"2020-06-14","VA","Hispanic",18411,153,NA,NA
"2020-06-14","VA","NonHispanic",18278,1205,NA,NA
"2020-06-14","VA","Unknown",17817,188,NA,NA
"2020-06-14","VI","Hispanic",NA,NA,NA,NA
"2020-06-14","VI","NonHispanic",NA,NA,NA,NA
"2020-06-14","VI","Unknown",NA,NA,NA,NA
"2020-06-14","VT","Hispanic",28,0,NA,NA
"2020-06-14","VT","NonHispanic",994,55,NA,NA
"2020-06-14","VT","Unknown",105,0,NA,NA
"2020-06-14","WA","Hispanic",8136,135,NA,NA
"2020-06-14","WA","NonHispanic",10980,1035,NA,NA
"2020-06-14","WA","Unknown",6718,47,NA,NA
"2020-06-14","WI","Hispanic",7530,76,NA,NA
"2020-06-14","WI","NonHispanic",12561,605,NA,NA
"2020-06-14","WI","Unknown",2667,11,NA,NA
"2020-06-14","WV","Hispanic",NA,NA,NA,NA
"2020-06-14","WV","NonHispanic",NA,NA,NA,NA
"2020-06-14","WV","Unknown",NA,NA,NA,NA
"2020-06-14","WY","Hispanic",104,1,NA,NA
"2020-06-14","WY","NonHispanic",723,16,NA,NA
"2020-06-14","WY","Unknown",54,1,NA,NA
"2020-06-10","AK","Hispanic",45,0,NA,NA
"2020-06-10","AK","NonHispanic",476,11,NA,NA
"2020-06-10","AK","Unknown",72,0,NA,NA
"2020-06-10","AL","Hispanic",2086,18,NA,NA
"2020-06-10","AL","NonHispanic",14969,640,NA,NA
"2020-06-10","AL","Unknown",4932,86,NA,NA
"2020-06-10","AR","Hispanic",2203,8,NA,NA
"2020-06-10","AR","NonHispanic",8165,154,NA,NA
"2020-06-10","AR","Unknown",921,3,NA,NA
"2020-06-10","AS","Hispanic",NA,NA,NA,NA
"2020-06-10","AS","NonHispanic",NA,NA,NA,NA
"2020-06-10","AS","Unknown",NA,NA,NA,NA
"2020-06-10","AZ","Hispanic",7392,195,NA,NA
"2020-06-10","AZ","NonHispanic",11720,777,NA,NA
"2020-06-10","AZ","Unknown",10740,123,NA,NA
"2020-06-10","CA","Hispanic",54151,1837,NA,NA
"2020-06-10","CA","NonHispanic",43185,2763,NA,NA
"2020-06-10","CA","Unknown",38855,63,NA,NA
"2020-06-10","CO","Hispanic",10997,324,NA,NA
"2020-06-10","CO","NonHispanic",13000,1172,NA,NA
"2020-06-10","CO","Unknown",4494,70,NA,NA
"2020-06-10","CT","Hispanic",8082,349,NA,NA
"2020-06-10","CT","NonHispanic",15320,3002,NA,NA
"2020-06-10","CT","Unknown",14129,61,NA,NA
"2020-06-10","DC","Hispanic",2469,62,NA,NA
"2020-06-10","DC","NonHispanic",5188,437,NA,NA
"2020-06-10","DC","Unknown",1880,0,NA,NA
"2020-06-10","DE","Hispanic",2866,27,NA,7354
"2020-06-10","DE","NonHispanic",6244,365,NA,47193
"2020-06-10","DE","Unknown",946,21,NA,17198
"2020-06-10","FL","Hispanic",24463,650,NA,NA
"2020-06-10","FL","NonHispanic",30269,1958,NA,NA
"2020-06-10","FL","Unknown",11047,193,NA,NA
"2020-06-10","GA","Hispanic",7789,106,NA,NA
"2020-06-10","GA","NonHispanic",27054,2158,NA,NA
"2020-06-10","GA","Unknown",19137,65,NA,NA
"2020-06-10","GU","Hispanic",NA,NA,NA,NA
"2020-06-10","GU","NonHispanic",NA,NA,NA,NA
"2020-06-10","GU","Unknown",NA,5,NA,NA
"2020-06-10","HI","Hispanic",NA,NA,NA,NA
"2020-06-10","HI","NonHispanic",NA,NA,NA,NA
"2020-06-10","HI","Unknown",NA,NA,NA,NA
"2020-06-10","IA","Hispanic",6109,37,NA,NA
"2020-06-10","IA","NonHispanic",13123,511,NA,NA
"2020-06-10","IA","Unknown",3393,82,NA,NA
"2020-06-10","ID","Hispanic",775,5,NA,NA
"2020-06-10","ID","NonHispanic",1493,80,NA,NA
"2020-06-10","ID","Unknown",991,0,NA,NA
"2020-06-10","IL","Hispanic",41721,1204,NA,99544
"2020-06-10","IL","NonHispanic",56066,4762,NA,397483
"2020-06-10","IL","Unknown",32050,129,NA,570682
"2020-06-10","IN","Hispanic",4470,42,NA,11254
"2020-06-10","IN","NonHispanic",12836,1193,NA,111463
"2020-06-10","IN","Unknown",21031,938,NA,197377
"2020-06-10","KS","Hispanic",4726,29,NA,12811
"2020-06-10","KS","NonHispanic",4331,199,NA,58228
"2020-06-10","KS","Unknown",1755,12,NA,55801
"2020-06-10","KY","Hispanic",1354,15,NA,NA
"2020-06-10","KY","NonHispanic",6821,425,NA,NA
"2020-06-10","KY","Unknown",3708,44,NA,NA
"2020-06-10","LA","Hispanic",NA,59,NA,NA
"2020-06-10","LA","NonHispanic",NA,2525,NA,NA
"2020-06-10","LA","Unknown",44030,384,NA,NA
"2020-06-10","MA","Hispanic",19581,499,NA,NA
"2020-06-10","MA","NonHispanic",47389,6788,NA,NA
"2020-06-10","MA","Unknown",37183,163,NA,NA
"2020-06-10","MD","Hispanic",16006,276,NA,NA
"2020-06-10","MD","NonHispanic",33157,2524,NA,NA
"2020-06-10","MD","Unknown",10302,44,NA,NA
"2020-06-10","ME","Hispanic",74,0,NA,NA
"2020-06-10","ME","NonHispanic",2007,81,NA,NA
"2020-06-10","ME","Unknown",556,19,NA,NA
"2020-06-10","MI","Hispanic",4562,119,NA,NA
"2020-06-10","MI","NonHispanic",41716,4883,NA,NA
"2020-06-10","MI","Unknown",18902,952,NA,NA
"2020-06-10","MN","Hispanic",6326,35,NA,NA
"2020-06-10","MN","NonHispanic",16238,810,NA,NA
"2020-06-10","MN","Unknown",6305,391,NA,NA
"2020-06-10","MO","Hispanic",1398,18,NA,NA
"2020-06-10","MO","NonHispanic",10082,729,NA,NA
"2020-06-10","MO","Unknown",3704,99,NA,NA
"2020-06-10","MP","Hispanic",NA,NA,NA,NA
"2020-06-10","MP","NonHispanic",NA,NA,NA,NA
"2020-06-10","MP","Unknown",NA,NA,NA,NA
"2020-06-10","MS","Hispanic",1032,13,NA,NA
"2020-06-10","MS","NonHispanic",14461,808,NA,NA
"2020-06-10","MS","Unknown",2990,47,NA,NA
"2020-06-10","MT","Hispanic",37,NA,NA,NA
"2020-06-10","MT","NonHispanic",494,NA,NA,NA
"2020-06-10","MT","Unknown",30,NA,NA,NA
"2020-06-10","NC","Hispanic",11143,66,NA,NA
"2020-06-10","NC","NonHispanic",15118,942,NA,NA
"2020-06-10","NC","Unknown",11910,45,NA,NA
"2020-06-10","ND","Hispanic",NA,NA,NA,NA
"2020-06-10","ND","NonHispanic",NA,NA,NA,NA
"2020-06-10","ND","Unknown",NA,NA,NA,NA
"2020-06-10","NE","Hispanic",NA,NA,NA,NA
"2020-06-10","NE","NonHispanic",NA,NA,NA,NA
"2020-06-10","NE","Unknown",NA,NA,NA,NA
"2020-06-10","NH","Hispanic",387,8,NA,NA
"2020-06-10","NH","NonHispanic",3521,208,NA,NA
"2020-06-10","NH","Unknown",1270,85,NA,NA
"2020-06-10","NJ","Hispanic",28723,2482,NA,NA
"2020-06-10","NJ","NonHispanic",65955,9696,NA,NA
"2020-06-10","NJ","Unknown",70668,410,NA,NA
"2020-06-10","NM","Hispanic",2409,NA,NA,NA
"2020-06-10","NM","NonHispanic",6445,NA,NA,NA
"2020-06-10","NM","Unknown",396,NA,NA,NA
"2020-06-10","NV","Hispanic",2337,71,NA,2337
"2020-06-10","NV","NonHispanic",4186,331,NA,4186
"2020-06-10","NV","Unknown",3049,34,NA,180177
"2020-06-10","NY","Hispanic",NA,6187,NA,NA
"2020-06-10","NY","NonHispanic",NA,17128,NA,NA
"2020-06-10","NY","Unknown",NA,2880,NA,NA
"2020-06-10","OH","Hispanic",3030,47,NA,NA
"2020-06-10","OH","NonHispanic",27683,2392,NA,NA
"2020-06-10","OH","Unknown",8862,19,NA,NA
"2020-06-10","OK","Hispanic",1548,11,NA,NA
"2020-06-10","OK","NonHispanic",4923,311,NA,NA
"2020-06-10","OK","Unknown",1009,33,NA,NA
"2020-06-10","OR","Hispanic",1768,18,NA,NA
"2020-06-10","OR","NonHispanic",2700,137,NA,NA
"2020-06-10","OR","Unknown",592,14,NA,NA
"2020-06-10","PA","Hispanic",6000,336,NA,NA
"2020-06-10","PA","NonHispanic",15000,5550,NA,NA
"2020-06-10","PA","Unknown",53684,176,NA,NA
"2020-06-10","PR","Hispanic",NA,NA,NA,NA
"2020-06-10","PR","NonHispanic",NA,NA,NA,NA
"2020-06-10","PR","Unknown",NA,NA,NA,NA
"2020-06-10","RI","Hispanic",5350,69,NA,5350
"2020-06-10","RI","NonHispanic",6416,610,NA,6416
"2020-06-10","RI","Unknown",3990,133,NA,3990
"2020-06-10","SC","Hispanic",1930,10,NA,NA
"2020-06-10","SC","NonHispanic",9236,456,NA,NA
"2020-06-10","SC","Unknown",4592,102,NA,NA
"2020-06-10","SD","Hispanic",956,NA,NA,NA
"2020-06-10","SD","NonHispanic",4648,NA,NA,NA
"2020-06-10","SD","Unknown",0,NA,NA,NA
"2020-06-10","TN","Hispanic",6933,31,NA,NA
"2020-06-10","TN","NonHispanic",13402,375,NA,NA
"2020-06-10","TN","Unknown",7534,30,NA,NA
"2020-06-10","TX","Hispanic",6178,171,NA,NA
"2020-06-10","TX","NonHispanic",7355,372,NA,NA
"2020-06-10","TX","Unknown",66224,1342,NA,NA
"2020-06-10","UT","Hispanic",5361,NA,NA,5361
"2020-06-10","UT","NonHispanic",6049,NA,NA,6049
"2020-06-10","UT","Unknown",1454,NA,NA,1454
"2020-06-10","VA","Hispanic",17556,146,NA,NA
"2020-06-10","VA","NonHispanic",17316,1122,NA,NA
"2020-06-10","VA","Unknown",17305,246,NA,NA
"2020-06-10","VI","Hispanic",NA,NA,NA,NA
"2020-06-10","VI","NonHispanic",NA,NA,NA,NA
"2020-06-10","VI","Unknown",NA,NA,NA,NA
"2020-06-10","VT","Hispanic",27,0,NA,NA
"2020-06-10","VT","NonHispanic",963,55,NA,NA
"2020-06-10","VT","Unknown",105,0,NA,NA
"2020-06-10","WA","Hispanic",7241,123,NA,NA
"2020-06-10","WA","NonHispanic",10131,985,NA,NA
"2020-06-10","WA","Unknown",6982,68,NA,NA
"2020-06-10","WI","Hispanic",7179,70,NA,NA
"2020-06-10","WI","NonHispanic",11808,585,NA,NA
"2020-06-10","WI","Unknown",2606,16,NA,NA
"2020-06-10","WV","Hispanic",NA,NA,NA,NA
"2020-06-10","WV","NonHispanic",NA,NA,NA,NA
"2020-06-10","WV","Unknown",NA,NA,NA,NA
"2020-06-10","WY","Hispanic",92,1,NA,NA
"2020-06-10","WY","NonHispanic",683,16,NA,NA
"2020-06-10","WY","Unknown",55,1,NA,NA
"2020-06-07","AK","Hispanic",43,0,NA,NA
"2020-06-07","AK","NonHispanic",447,10,NA,NA
"2020-06-07","AK","Unknown",54,0,NA,NA
